26,Thu Nov 03 20:31:54 EDT 2016,true,mp\HeadInterface.java,typeDefined,HeadInterface,No Expected Tag
26,Thu Nov 03 20:31:54 EDT 2016,true,mp\LineInterface.java,typeDefined,LineInterface,No Expected Tag
26,Thu Nov 03 20:31:54 EDT 2016,true,grail\Gorge.java,typeDefined,Gorge,No Expected Tag
26,Thu Nov 03 20:31:54 EDT 2016,true,grail\StandingAreaInterface.java,typeDefined,StandingAreaInterface,No Expected Tag
26,Thu Nov 03 20:31:54 EDT 2016,true,mp\tokens\Approach.java,typeDefined,Approach,No Expected Tag
26,Thu Nov 03 20:31:54 EDT 2016,true,mp\StringShapeInterface.java,typeDefined,StringShapeInterface,No Expected Tag
26,Thu Nov 03 20:31:54 EDT 2016,true,mp\Line.java,typeDefined,Line,No Expected Tag
26,Thu Nov 03 20:31:54 EDT 2016,true,grail\BridgeScene.java,typeDefined,BridgeScene,No Expected Tag
26,Thu Nov 03 20:31:54 EDT 2016,true,mp\tokens\End.java,typeDefined,End,No Expected Tag
26,Thu Nov 03 20:31:54 EDT 2016,true,mp\tokens\ScannerBeanInterface.java,typeDefined,ScannerBeanInterface,No Expected Tag
26,Thu Nov 03 20:31:54 EDT 2016,true,mp\APropertyListenerSupport.java,typeDefined,APropertyListenerSupport,No Expected Tag
26,Thu Nov 03 20:31:54 EDT 2016,true,mp\StringShape.java,typeDefined,StringShape,No Expected Tag
26,Thu Nov 03 20:31:55 EDT 2016,true,grail\AvatarInterface.java,typeDefined,AvatarInterface,No Expected Tag
27,Thu Nov 03 20:47:05 EDT 2016,true,grail\InheritingBridgeScenePainter.java,typeDefined,InheritingBridgeScenePainter,No Expected Tag
